,Unnamed: 0,host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable,pricen
233,10206,1.0,2,1.0,1.0,1,3,23,1,$95.00,52.3483019525,4.862018358399999,Entire home/apt,f,95.0
234,10207,2.0,4,1.0,2.0,2,2,52,2,$98.00,52.348724948599994,4.8497814130000005,Entire home/apt,f,98.0
235,10208,1.0,2,1.0,1.0,1,4,7,1,$98.00,52.3548850027,4.8522557068,Entire home/apt,f,98.0
236,10209,1.0,2,1.0,1.0,1,5,0,1,$140.00,52.3483747,4.8480615803,Entire home/apt,t,140.0
237,1021,1.0,4,1.5,3.0,2,2,13,1,$125.00,52.3847172721,4.9131611144,Entire home/apt,f,125.0
238,10210,1.0,2,1.0,1.0,1,2,4,1,$100.00,52.343468450500005,4.8574930497,Entire home/apt,f,100.0
239,10211,1.0,6,1.5,2.0,2,3,14,1,$199.00,52.3603697375,4.8785588051,Entire home/apt,f,199.0
240,10212,1.0,2,1.0,1.0,1,1,1,1,$105.00,52.3468229367,4.8772522737,Entire home/apt,f,105.0
241,10213,1.0,2,1.0,1.0,1,3,2,1,$90.00,52.3495849197,4.8498575878,Entire home/apt,f,90.0
242,10214,1.0,3,1.0,1.0,1,2,0,1,$90.00,52.3491306792,4.847203486600001,Entire home/apt,f,90.0
243,10215,1.0,3,1.0,2.0,1,3,0,1,$180.00,52.3539233492,4.87855626,Entire home/apt,f,180.0
244,10216,2.0,2,1.0,1.0,1,3,21,2,$130.00,52.357133338699995,4.8836256671000005,Entire home/apt,f,130.0
245,10217,2.0,4,1.0,3.0,1,4,9,1,$139.00,52.3465226819,4.8701840952,Entire home/apt,f,139.0
246,10218,2.0,2,1.0,1.0,1,1,20,2,$110.00,52.355901335,4.8812355749,Private room,f,110.0
247,10219,1.0,2,1.0,2.0,1,2,0,1,$150.00,52.3490810857,4.848363108,Entire home/apt,f,150.0
248,1022,1.0,5,1.0,3.0,4,3,2,1,$110.00,52.39152972,4.9436385033,Entire home/apt,f,110.0
249,10220,1.0,2,1.0,1.0,1,1,0,1,$70.00,52.346456046899995,4.8758328066,Private room,t,70.0
250,10221,1.0,2,2.0,1.0,1,4,0,1,$95.00,52.342919451099995,4.85961519,Entire home/apt,f,95.0
251,10222,1.0,2,1.0,1.0,1,2,5,1,$60.00,52.35399281189999,4.8805608279,Private room,f,60.0
252,10223,16.0,3,1.0,1.0,1,1,0,13,$100.00,52.3484973032,4.8635880724,Entire home/apt,f,100.0
253,10224,1.0,4,1.0,2.0,1,1,4,1,$150.00,52.343125307799994,4.8615411882,Entire home/apt,f,150.0
254,10225,1.0,2,1.0,1.0,1,1,2,1,$92.00,52.354542597,4.8649238534,Private room,t,92.0
255,10226,1.0,4,1.0,1.0,2,2,27,1,$90.00,52.3511197903,4.8559511501,Entire home/apt,f,90.0
256,10227,1.0,2,1.5,1.0,1,20,0,1,$85.00,52.348735342,4.8482332577000005,Entire home/apt,t,85.0
257,10228,1.0,4,1.0,2.0,1,2,4,1,$150.00,52.3551940651,4.8501433625,Entire home/apt,f,150.0
258,10229,1.0,4,1.5,2.0,2,2,4,1,$239.00,52.3506848222,4.8511677083,Entire home/apt,f,239.0
259,1023,1.0,3,1.5,2.0,1,6,0,1,$140.00,52.387034138800004,4.9187246769,Entire home/apt,f,140.0
260,10230,1.0,2,1.0,1.0,1,5,0,1,$91.00,52.34555323,4.8675968385,Entire home/apt,f,91.0
261,10231,1.0,4,1.0,1.0,4,3,7,1,$99.00,52.353563977,4.8549571139,Entire home/apt,f,99.0
262,10232,1.0,2,1.0,0.0,1,4,0,1,$80.00,52.353950679300006,4.8849540926,Entire home/apt,t,80.0
263,10233,1.0,2,1.0,1.0,1,2,16,1,$100.00,52.349575906000005,4.8750876465,Entire home/apt,f,100.0
264,10234,1.0,2,1.5,1.0,2,4,7,1,$95.00,52.346994891499996,4.8474344474,Entire home/apt,f,95.0
265,10235,2.0,2,1.0,1.0,1,1,7,2,$79.00,52.3454105395,4.8542624054,Private room,f,79.0
266,10236,1.0,2,1.0,1.0,2,3,2,1,$95.00,52.3475858553,4.861421362200001,Entire home/apt,f,95.0
267,10237,1.0,2,1.0,1.0,2,2,2,1,$100.00,52.3442478861,4.8598942935,Entire home/apt,f,100.0
268,10238,1.0,2,1.0,1.0,1,3,2,1,$90.00,52.349938323800004,4.8482653391,Entire home/apt,f,90.0
269,10239,1.0,1,1.0,1.0,1,1,8,1,$50.00,52.352375350299994,4.8531742261,Private room,f,50.0
270,1024,1.0,1,1.0,1.0,1,1,1,1,$50.00,52.3528855288,5.0062740016000005,Private room,f,50.0
271,10240,2.0,4,1.0,2.0,2,3,15,2,$380.00,52.3580482421,4.8737944805,Private room,f,380.0
272,10241,2.0,3,1.0,1.0,3,2,1,2,$80.00,52.345956567399995,4.8786503007999995,Entire home/apt,t,80.0
273,10242,1.0,2,1.0,1.0,1,2,3,1,$89.00,52.3482194525,4.8587868788,Entire home/apt,f,89.0
274,10243,1.0,2,1.0,1.0,1,3,5,1,$99.00,52.3473146129,4.8608459164,Entire home/apt,f,99.0
275,10244,36.0,4,2.5,3.0,2,2,0,28,$150.00,52.3573213241,4.8511239018,Entire home/apt,f,150.0
276,10245,2.0,8,3.5,5.0,5,3,5,1,$600.00,52.349639357700006,4.8658721805,Entire home/apt,f,600.0
277,10246,1.0,2,1.0,1.0,1,2,0,1,$90.00,52.353930300100004,4.878772178399999,Private room,f,90.0
278,10247,1.0,3,1.0,2.0,1,3,1,1,$180.00,52.344500526400005,4.8622237325,Entire home/apt,t,180.0
279,10248,1.0,3,1.0,2.0,1,1,4,1,$75.00,52.3453031084,4.8620638536000005,Entire home/apt,t,75.0
280,10249,103.0,4,1.0,1.0,1,2,12,91,$190.00,52.357536967600005,4.8750226165,Entire home/apt,t,190.0
281,1025,2.0,3,1.0,1.0,1,1,2,2,$65.00,52.363460528900006,4.9869720232,Private room,t,65.0
282,10250,1.0,2,1.0,1.0,2,3,51,1,$59.00,52.3546066281,4.8521387661,Private room,f,59.0
283,10251,1.0,3,1.0,2.0,1,3,9,1,$157.00,52.34629876859999,4.8747927735,Entire home/apt,f,157.0
284,10252,1.0,2,1.0,1.0,1,2,39,1,$110.00,52.3601097476,4.8777061232,Private room,f,110.0
285,10253,1.0,4,1.0,3.0,4,4,22,1,$219.00,52.351320541899995,4.8483828994,Entire home/apt,f,219.0
286,10254,1.0,2,1.0,1.0,1,2,0,1,$99.00,52.3465270789,4.846598307,Entire home/apt,f,99.0
287,10255,1.0,2,1.0,1.0,2,2,55,1,$68.00,52.346676486099994,4.8622081776999995,Private room,f,68.0
288,10256,1.0,5,1.0,4.0,1,1,5,1,$300.00,52.353438276000006,4.8797164933,Entire home/apt,f,300.0
289,10257,1.0,3,1.0,0.0,1,2,2,1,$65.00,52.357180936000006,4.8513660757,Entire home/apt,t,65.0
290,10258,1.0,2,1.0,1.0,1,3,0,1,$90.00,52.3536203251,4.8552306536000005,Entire home/apt,t,90.0
291,10259,2.0,2,1.0,1.0,1,3,5,2,$60.00,52.35634048479999,4.8738255051,Private room,f,60.0
292,1026,1.0,2,1.0,1.0,1,2,0,1,$100.00,52.3507032735,5.0009768039999996,Private room,f,100.0
293,10260,1.0,2,1.0,1.0,1,3,0,1,$275.00,52.3437851124,4.8593326457999995,Entire home/apt,t,275.0
294,10261,2.0,2,1.0,1.0,1,4,8,2,$120.00,52.3494436441,4.8593184665,Entire home/apt,f,120.0
295,10262,1.0,2,1.0,1.0,1,3,4,1,$130.00,52.351906477700005,4.8836072516,Entire home/apt,f,130.0
296,10263,1.0,4,1.0,2.0,2,1,6,1,$150.00,52.3548248943,4.8849210409,Entire home/apt,f,150.0
297,10264,1.0,4,1.5,2.0,1,3,1,1,$150.00,52.3448238295,4.8630525523,Entire home/apt,f,150.0
298,10265,1.0,4,1.0,1.0,2,2,63,1,$85.00,52.3490941729,4.8465400558,Entire home/apt,f,85.0
299,10266,1.0,2,1.0,1.0,1,3,37,1,$80.00,52.3566991274,4.8763458358000005,Private room,f,80.0
300,10267,2.0,2,1.0,1.0,2,1,160,2,$102.00,52.354045396800004,4.8801502438,Private room,t,102.0
301,10268,1.0,2,1.0,1.0,1,1,1,1,$72.00,52.3526009192,4.8552536702,Private room,t,72.0
302,10269,2.0,2,1.0,1.0,2,3,54,2,$112.00,52.352172591800006,4.8804239364,Private room,f,112.0
303,1027,1.0,2,1.0,1.0,1,6,6,1,$70.00,52.3490266412,5.0094446367000005,Private room,f,70.0
304,10270,2.0,3,1.0,2.0,3,4,1,1,$250.00,52.3590574279,4.876319635,Entire home/apt,f,250.0
305,10271,1.0,4,1.0,2.0,1,3,2,1,$190.00,52.352557312799995,4.8615124034,Entire home/apt,f,190.0
306,10272,1.0,2,1.0,1.0,1,2,4,1,$130.00,52.3498040928,4.8640158667,Entire home/apt,f,130.0
307,10273,1.0,2,1.0,1.0,1,2,12,1,$125.00,52.350976170699994,4.8470054887,Entire home/apt,t,125.0
308,10274,1.0,3,1.0,2.0,1,2,1,1,$120.00,52.3530486234,4.8831960493,Entire home/apt,f,120.0
309,10275,1.0,2,1.0,1.0,1,3,3,1,$110.00,52.3541398938,4.8839873172,Entire home/apt,f,110.0
310,10276,1.0,2,1.5,1.0,1,1,3,1,$100.00,52.353749818599994,4.8857307272,Entire home/apt,f,100.0
311,10277,1.0,2,1.0,1.0,2,2,12,1,$79.00,52.3480257155,4.8586676479,Entire home/apt,f,79.0
312,10278,13.0,2,1.0,1.0,1,3,1,13,$85.00,52.3433771837,4.8444912942,Private room,f,85.0
313,10279,1.0,6,1.0,3.0,2,1,4,1,$360.00,52.3422025902,4.8486769427,Entire home/apt,f,360.0
314,1028,2.0,3,1.0,1.0,1,5,12,1,$110.00,52.36242553020001,4.9755977744,Entire home/apt,f,110.0
315,10280,1.0,2,1.0,1.0,1,2,0,1,$125.00,52.35044161890001,4.8495696768,Entire home/apt,f,125.0
316,10281,2.0,2,1.0,1.0,1,2,4,2,$120.00,52.3532035741,4.8850228111,Entire home/apt,t,120.0
317,10282,1.0,2,1.0,3.0,2,3,11,1,$180.00,52.3583559474,4.8762890442,Entire home/apt,f,180.0
318,10283,2.0,4,1.0,2.0,4,4,10,2,$125.00,52.3526932483,4.8844249773,Entire home/apt,f,125.0
319,10284,1.0,4,1.0,2.0,3,2,96,1,$130.00,52.3535235312,4.8516594094,Entire home/apt,f,130.0
320,10285,1.0,3,1.5,1.0,1,2,2,1,$160.00,52.354766612700004,4.8547777905,Entire home/apt,f,160.0
321,10286,1.0,2,1.5,1.0,1,2,0,1,$88.00,52.344170275299994,4.8610410756,Entire home/apt,f,88.0
322,10287,2.0,2,1.0,1.0,1,1,18,2,$55.00,52.345279015600006,4.8640861521000005,Private room,f,55.0
323,10288,13.0,2,1.0,1.0,1,3,2,13,$85.00,52.341533767600005,4.845763435,Private room,f,85.0
324,10289,1.0,2,1.0,1.0,1,1,0,1,$225.00,52.3524504058,4.8475009813,Entire home/apt,f,225.0
325,1029,1.0,6,2.0,4.0,4,4,4,1,$400.00,52.3476952319,5.0028376744,Entire home/apt,f,400.0
326,10290,1.0,4,1.0,2.0,1,1,6,1,$160.00,52.353413474300005,4.8465672035,Entire home/apt,f,160.0
327,10291,1.0,2,1.0,1.0,1,2,11,1,$99.00,52.3500356177,4.8470701096,Entire home/apt,f,99.0
328,10292,2.0,2,1.0,0.0,2,3,106,2,$120.00,52.350450201899996,4.8861133002,Private room,t,120.0
329,10293,1.0,4,1.0,2.0,2,2,7,1,$120.00,52.35345135399999,4.8536021411000005,Entire home/apt,f,120.0
330,10294,1.0,2,1.5,1.0,1,5,0,1,$165.00,52.3535072873,4.8788961767000005,Entire home/apt,f,165.0
331,10295,3.0,3,1.0,1.0,2,1,182,2,$95.00,52.35626199399999,4.8844148981,Private room,f,95.0
332,10296,1.0,2,1.0,1.0,1,3,3,1,$95.00,52.344330903599996,4.8621468088,Entire home/apt,f,95.0
333,10297,1.0,4,1.0,2.0,1,3,7,1,$175.00,52.3549124128,4.885944355,Entire home/apt,f,175.0
334,10298,1.0,2,1.0,1.0,1,3,1,1,$250.00,52.3506845247,4.8507410216,Entire home/apt,f,250.0
335,10299,1.0,3,1.0,1.0,2,3,26,1,$120.00,52.354645757,4.8836161893,Entire home/apt,f,120.0
336,103,1.0,4,1.0,1.0,2,1,76,1,$50.00,52.324663363599996,4.974472865,Private room,f,50.0
337,1030,1.0,4,1.0,2.0,2,2,4,1,$150.00,52.3603580276,4.9809962479,Entire home/apt,t,150.0
338,10300,1.0,2,1.0,1.0,1,1,3,1,$100.00,52.3491672474,4.8474583898,Entire home/apt,f,100.0
339,10301,1.0,2,1.0,2.0,2,3,3,1,$79.00,52.3512376475,4.8462559419,Entire home/apt,f,79.0
340,10302,1.0,3,1.0,1.0,2,2,3,1,$195.00,52.357627487399995,4.8731451726,Entire home/apt,f,195.0
341,10303,1.0,2,1.5,1.0,1,1,8,1,$90.00,52.356515835399996,4.8533787132,Entire home/apt,f,90.0
342,10304,1.0,10,2.0,5.0,4,3,9,1,$450.00,52.357046144099996,4.8744384262,Entire home/apt,f,450.0
343,10305,1.0,2,1.0,1.0,1,2,2,1,$120.00,52.35204214979999,4.8804085734,Entire home/apt,t,120.0
344,10306,1.0,2,1.0,1.0,1,3,8,1,$200.00,52.348768614899996,4.848945956100001,Entire home/apt,f,200.0
345,10307,16.0,4,2.0,2.0,2,3,2,13,$180.00,52.3448259467,4.8716059825,Entire home/apt,f,180.0
346,10308,1.0,4,1.0,2.0,2,3,16,1,$165.00,52.3551759492,4.874866771000001,Entire home/apt,f,165.0
347,10309,1.0,2,1.0,1.0,2,2,12,1,$89.00,52.3470308129,4.860279355299999,Entire home/apt,f,89.0
348,1031,1.0,4,1.0,3.0,2,2,1,1,$420.00,52.3607557034,4.9887615897,Entire home/apt,f,420.0
349,10310,1.0,4,1.0,1.0,1,3,7,1,$115.00,52.3492391388,4.847804061000001,Entire home/apt,f,115.0
350,10311,1.0,4,1.0,0.0,2,1,109,1,$99.00,52.3550977165,4.8707580284,Entire home/apt,t,99.0
351,10312,1.0,2,1.0,1.0,1,6,23,1,$175.00,52.349724208999994,4.8712143364,Entire home/apt,t,175.0
352,10313,1.0,2,1.0,1.0,1,2,2,1,$90.00,52.3474958556,4.8608054524,Entire home/apt,f,90.0
353,10314,1.0,2,1.0,1.0,1,2,2,1,$120.00,52.353383639099995,4.856869005,Entire home/apt,f,120.0
354,10315,1.0,2,1.0,1.0,1,1,4,1,$37.00,52.3543271295,4.8462429647,Private room,f,37.0
355,10316,1.0,1,1.0,1.0,1,3,1,1,$120.00,52.3542015072,4.85246317,Private room,f,120.0
356,10317,1.0,2,1.0,1.0,1,1,11,1,$74.00,52.3524340067,4.8489136123000005,Private room,f,74.0
357,10318,1.0,2,1.0,1.0,1,2,14,1,$100.00,52.3490486762,4.8595678251,Entire home/apt,f,100.0
358,10319,1.0,2,1.0,1.0,1,2,5,1,$100.00,52.3486029074,4.8470520896,Entire home/apt,f,100.0
359,1032,1.0,4,1.0,2.0,1,1,0,1,$150.00,52.3604630603,4.9941351986,Entire home/apt,f,150.0
360,10320,2.0,4,1.0,3.0,1,3,11,2,$550.00,52.355782356000006,4.8824614513,Entire home/apt,f,550.0
361,10321,1.0,4,1.0,2.0,3,2,15,1,$160.00,52.3476432454,4.8501510234000005,Entire home/apt,f,160.0
362,10322,1.0,2,1.0,1.0,2,4,78,1,$135.00,52.3465468276,4.8619293467,Private room,t,135.0
363,10323,1.0,4,1.0,2.0,2,3,4,1,$110.00,52.3510314962,4.8463004978,Entire home/apt,f,110.0
364,10324,1.0,2,1.0,1.0,1,2,6,1,$75.00,52.3535668716,4.8863664506,Entire home/apt,f,75.0
365,10325,1.0,6,2.0,4.0,1,2,5,1,$270.00,52.3407471037,4.850239348500001,Entire home/apt,f,270.0
366,10326,1.0,3,1.0,1.0,1,3,224,1,$55.00,52.3493393155,4.8691316218,Private room,f,55.0
367,10327,1.0,2,1.0,0.0,1,5,3,1,$100.00,52.3533709247,4.8802629003,Entire home/apt,f,100.0
368,10328,1.0,5,1.0,3.0,1,5,0,1,$130.00,52.3517521771,4.8479404585,Entire home/apt,f,130.0
369,10329,1.0,4,1.0,1.0,2,2,23,1,$135.00,52.3563516262,4.8858876089,Entire home/apt,f,135.0
370,1033,1.0,6,1.0,4.0,4,3,0,1,$185.00,52.348908617700005,5.0055425841000005,Entire home/apt,f,185.0
371,10330,34.0,4,1.0,3.0,1,2,3,31,$149.00,52.346353765799996,4.8655587823,Entire home/apt,t,149.0
372,10331,2.0,2,1.0,1.0,2,2,8,2,$119.00,52.347946624399995,4.860674943999999,Private room,f,119.0
373,10332,1.0,2,1.0,1.0,1,4,19,1,$110.00,52.3497764734,4.8582325957,Entire home/apt,f,110.0
374,10333,1.0,2,1.0,1.0,1,2,0,1,$129.00,52.357938438299996,4.885600854700001,Entire home/apt,f,129.0
375,10334,1.0,4,1.0,2.0,1,6,0,1,$275.00,52.35546344350001,4.8706117606,Entire home/apt,f,275.0
376,10335,1.0,2,1.0,1.0,1,1,20,1,$99.00,52.3516507803,4.846533443399999,Entire home/apt,f,99.0
377,10336,1.0,2,1.0,2.0,1,3,2,1,$175.00,52.3498410189,4.8593517493,Entire home/apt,f,175.0
378,10337,1.0,3,1.5,2.0,2,10,3,1,$115.00,52.350174187600004,4.852550385,Entire home/apt,f,115.0
379,10338,1.0,2,1.0,4.0,1,5,0,1,$250.00,52.355005917700005,4.8796582661,Entire home/apt,t,250.0
380,10339,13.0,2,1.0,1.0,1,3,1,13,$85.00,52.3412413658,4.844471738,Private room,f,85.0
381,1034,1.0,3,1.0,0.0,1,4,2,1,$45.00,52.370446127600005,4.9698897169,Entire home/apt,f,45.0
382,10340,1.0,2,1.0,1.0,1,3,3,1,$75.00,52.3521432767,4.8851432168,Entire home/apt,f,75.0
383,10341,1.0,4,1.5,3.0,1,2,20,1,$215.00,52.3541602155,4.8790699743,Entire home/apt,f,215.0
384,10342,32.0,2,1.0,1.0,1,2,0,29,$79.00,52.3553048655,4.8484402394,Entire home/apt,t,79.0
385,10343,1.0,2,1.0,1.0,2,1,26,1,$129.00,52.3450022377,4.8644205159,Entire home/apt,f,129.0
386,10344,2.0,2,1.0,1.0,2,2,4,2,$100.00,52.348252302700004,4.8549762193,Entire home/apt,f,100.0
387,10345,1.0,4,1.0,2.0,1,4,8,1,$150.00,52.3504253984,4.8850537801,Entire home/apt,f,150.0
388,10346,3.0,2,1.0,1.0,1,1,246,3,$69.00,52.3486126076,4.8751453977,Private room,f,69.0
389,10347,2.0,2,1.0,1.0,2,3,2,2,$90.00,52.3516091713,4.8540603519,Entire home/apt,t,90.0
390,10348,1.0,2,1.0,1.0,1,7,0,1,$100.00,52.3535362502,4.8850685708,Entire home/apt,f,100.0
391,10349,1.0,4,1.0,2.0,1,2,1,1,$110.00,52.3511227218,4.8536792908,Entire home/apt,f,110.0
392,1035,1.0,4,1.0,2.0,1,2,0,1,$150.00,52.348452658199996,5.0100921234,Entire home/apt,t,150.0
393,10350,4.0,5,1.0,2.0,5,2,18,4,$208.00,52.34804501560001,4.8762632426,Entire home/apt,f,208.0
394,10351,1.0,1,1.0,1.0,1,3,27,1,$30.00,52.3535131062,4.8461953779,Private room,f,30.0
395,10352,1.0,2,1.0,1.0,1,1,3,1,$62.00,52.3514935669,4.8570089078,Entire home/apt,t,62.0
396,10353,1.0,2,1.0,1.0,1,2,0,1,$125.00,52.356178321499996,4.872132187,Entire home/apt,f,125.0
397,10354,1.0,4,1.0,2.0,1,3,6,1,$145.00,52.3478934817,4.8614040425,Entire home/apt,f,145.0
398,10355,1.0,4,1.0,2.0,3,3,10,1,$225.00,52.3525342916,4.8561526106,Entire home/apt,f,225.0
399,10356,5.0,2,0.0,1.0,1,2,106,4,$70.00,52.3557190005,4.8539039981,Private room,t,70.0
400,10357,1.0,5,1.0,3.0,2,2,19,1,$299.00,52.355916506199996,4.8772334994,Entire home/apt,f,299.0
401,10358,1.0,3,1.0,2.0,2,3,111,1,$139.00,52.3545598783,4.8560472858,Entire home/apt,f,139.0
402,10359,13.0,2,1.0,1.0,1,2,2,13,$85.00,52.3413705036,4.846386863,Private room,f,85.0
403,1036,1.0,6,2.0,3.0,1,1,0,1,$140.00,52.3642292042,4.9838891129,Entire home/apt,f,140.0
404,10360,2.0,2,,1.0,2,2,166,2,$70.00,52.3558886097,4.8570730822,Private room,f,70.0
405,10361,1.0,2,1.0,1.0,1,2,3,1,$90.00,52.35112074560001,4.8552019528,Entire home/apt,f,90.0
406,10362,1.0,4,1.0,2.0,2,2,9,1,$90.00,52.3466235548,4.8655204499,Entire home/apt,f,90.0
407,10363,1.0,3,1.0,2.0,2,4,19,1,$90.00,52.3520206763,4.8467339392,Entire home/apt,f,90.0
408,10364,1.0,5,1.0,3.0,4,3,0,1,$395.00,52.3545988604,4.8740696156,Entire home/apt,f,395.0
409,10365,1.0,2,1.0,1.0,1,3,2,1,$85.00,52.3504481825,4.8481928855000005,Entire home/apt,f,85.0
410,10366,1.0,4,1.0,2.0,2,3,4,1,$110.00,52.3556394812,4.8535700049,Entire home/apt,f,110.0
411,10367,1.0,2,1.0,1.0,1,6,1,1,$69.00,52.3484456836,4.8494461498,Entire home/apt,f,69.0
412,10368,1.0,2,1.0,1.0,2,5,2,1,$97.00,52.346325941,4.856285934,Entire home/apt,f,97.0
413,10369,1.0,4,1.0,2.0,2,1,19,1,$99.00,52.3539785582,4.8487560272,Entire home/apt,f,99.0
414,1037,43.0,4,1.5,4.0,2,2,6,42,$140.00,52.3641198409,4.9873802663,Entire home/apt,f,140.0
415,10370,1.0,2,1.0,1.0,1,2,2,1,$95.00,52.348206216899996,4.8469802763,Entire home/apt,f,95.0
416,10371,1.0,2,1.0,1.0,2,2,7,1,$125.00,52.354212241099994,4.8546290416,Entire home/apt,f,125.0
417,10372,47.0,2,1.0,1.0,1,2,7,45,$114.00,52.3527338866,4.8500422901,Entire home/apt,t,114.0
418,10373,1.0,3,2.0,2.0,1,2,1,1,$175.00,52.3514806366,4.8562733616000004,Entire home/apt,f,175.0
419,10374,1.0,4,1.0,1.0,2,2,24,1,$85.00,52.351546163900004,4.8511346381000005,Entire home/apt,t,85.0
420,10375,1.0,4,1.5,2.0,1,2,0,1,$310.00,52.349182128,4.8626316275,Entire home/apt,f,310.0
421,10376,1.0,2,1.5,1.0,1,2,5,1,$125.00,52.3471206809,4.8614406951,Entire home/apt,f,125.0
422,10377,47.0,2,1.0,1.0,1,2,8,45,$89.00,52.3439611076,4.8599233409,Entire home/apt,t,89.0
423,10378,13.0,1,1.0,1.0,1,3,3,13,$85.00,52.3432720205,4.8446182383,Private room,f,85.0
424,10379,2.0,4,1.0,1.0,2,2,3,2,$250.00,52.344016068900004,4.8654025203,Entire home/apt,f,250.0
425,1038,2.0,5,2.0,4.0,5,2,0,2,$285.00,52.3558310049,5.0012590808,Entire home/apt,f,285.0
426,10380,1.0,2,1.0,1.0,1,3,1,1,$122.00,52.34918281149999,4.8614849347,Entire home/apt,t,122.0
427,10381,1.0,3,1.0,1.0,2,3,9,1,$100.00,52.352496287200005,4.8587792117,Entire home/apt,f,100.0
428,10382,1.0,8,1.5,4.0,6,3,2,1,$400.00,52.3550052925,4.8807735467,Entire home/apt,f,400.0
429,10383,2.0,2,1.0,2.0,2,3,0,1,$125.00,52.3454407408,4.8592732735,Entire home/apt,f,125.0
430,10384,1.0,4,1.0,2.0,2,2,4,1,$119.00,52.3534880566,4.8479009406,Entire home/apt,f,119.0
431,10385,2.0,7,2.0,4.0,4,2,8,2,$450.00,52.3553777437,4.8815100501,Entire home/apt,f,450.0
432,10386,1.0,2,1.0,1.0,1,2,15,1,$195.00,52.357759671000004,4.8759119614,Private room,f,195.0
433,10387,2.0,3,1.0,2.0,2,3,2,2,$135.00,52.3462665166,4.8623293106,Entire home/apt,f,135.0
434,10388,2.0,3,1.5,1.0,1,3,1,2,$120.00,52.354574104399994,4.8708232502,Private room,f,120.0
435,10389,1.0,4,1.0,2.0,4,4,4,1,$175.00,52.3526428535,4.8480523661,Entire home/apt,f,175.0
436,1039,2.0,4,1.0,2.0,1,2,16,2,$179.00,52.3580726171,4.9976001559,Entire home/apt,f,179.0
437,10390,1.0,2,1.0,1.0,1,2,4,1,$150.00,52.3443324067,4.858819948,Entire home/apt,f,150.0
438,10391,1.0,4,1.0,1.0,2,2,7,1,$109.00,52.3516606366,4.8537803612,Entire home/apt,f,109.0
439,10392,2.0,1,1.0,0.0,1,4,29,2,$75.00,52.343376441800004,4.8627489428,Entire home/apt,f,75.0
440,10393,1.0,2,1.0,1.0,1,5,9,1,$99.00,52.356938257799996,4.8534139676,Entire home/apt,f,99.0
441,10394,1.0,4,2.0,2.0,2,2,23,1,$150.00,52.3566789897,4.8533735511,Entire home/apt,f,150.0
442,10395,1.0,5,2.0,5.0,1,4,3,1,$350.00,52.3534423849,4.8571005995,Entire home/apt,f,350.0
443,10396,1.0,2,1.0,1.0,2,4,35,1,$99.00,52.3446288343,4.8640401167,Entire home/apt,f,99.0
444,10397,1.0,2,1.0,1.0,1,2,9,1,$150.00,52.3505605966,4.8535550723,Entire home/apt,f,150.0
445,10398,2.0,6,1.0,4.0,5,4,8,1,$418.00,52.3546100629,4.8754784386,Entire home/apt,f,418.0
446,10399,1.0,3,1.0,2.0,2,2,14,1,$95.00,52.3533487567,4.851317793,Entire home/apt,f,95.0
447,104,1.0,1,1.0,1.0,1,1,3,1,$45.00,52.3237539216,4.968984909,Private room,t,45.0
448,1040,4.0,6,1.0,3.0,4,2,4,1,$195.00,52.3525622441,4.9983600036,Entire home/apt,f,195.0
449,10400,1.0,2,1.0,1.0,1,5,0,1,$75.00,52.3448397283,4.8641675371,Entire home/apt,f,75.0
450,10401,1.0,1,1.0,2.0,1,1,3,1,$115.00,52.3551894387,4.848589452200001,Entire home/apt,f,115.0
451,10402,29.0,2,1.0,0.0,1,2,1,28,$79.00,52.35040481,4.8468477845,Entire home/apt,f,79.0
452,10403,1.0,2,1.0,1.0,1,2,3,1,$110.00,52.3504286615,4.8553286049,Entire home/apt,f,110.0
453,10404,3.0,4,1.5,3.0,4,7,13,3,$189.00,52.353799127600006,4.8736433732,Entire home/apt,f,189.0
454,10405,1.0,2,1.5,1.0,1,2,75,1,$55.00,52.3486276448,4.8703265572,Private room,f,55.0
455,10406,1.0,3,1.0,1.0,1,2,22,1,$119.00,52.352734544099995,4.8492913399,Entire home/apt,f,119.0
456,10407,1.0,2,1.0,1.0,1,3,1,1,$120.00,52.347502605600006,4.8698055431,Entire home/apt,f,120.0
457,10408,1.0,4,1.0,1.0,3,2,27,1,$140.00,52.3513181354,4.8859778732,Entire home/apt,f,140.0
458,10409,1.0,3,1.0,2.0,2,2,4,1,$125.00,52.3437754438,4.8607578251,Entire home/apt,f,125.0
459,1041,5.0,3,1.0,0.0,1,2,0,5,$85.00,52.358106491499996,4.9959132232000005,Entire home/apt,f,85.0
460,10410,1.0,4,1.0,1.0,1,2,2,1,$119.00,52.3507205046,4.8548130913000005,Entire home/apt,f,119.0
461,10411,1.0,4,1.0,0.0,1,3,26,1,$140.00,52.354635386400005,4.872621806000001,Private room,f,140.0
462,10412,2.0,2,1.5,1.0,2,2,36,2,$70.00,52.3470139326,4.871354570299999,Private room,f,70.0
463,10413,1.0,2,2.0,1.0,1,1,0,1,$40.00,52.3557231718,4.8808092712999995,Private room,f,40.0
464,10414,1.0,4,1.0,2.0,1,3,0,1,$99.00,52.34349226810001,4.8585545053,Entire home/apt,f,99.0
465,10415,27.0,8,3.0,4.0,4,2,9,25,$440.00,52.3571276015,4.8730526246,Entire home/apt,t,440.0
